SKU_ID,Category,Hub,Avg_Daily_Demand,Lead_Time_Days,Current_Stock,Unit_Cost,Stock_Aging_Days,Replenishment_Cycle_Days,Book_to_Ship_Days,Book_to_Deliver_Days,Demand_StdDev,Safety_Stock,Reorder_Point
MYT-SKU-01059,Apparel,Munich,12.73,6,643,67.54,327,7,4,7,3.746,15.14,91.52
MYT-SKU-01060,Footwear,Munich,3.06,6,176,205.94,212,7,3,9,1.643,6.64,25.0
MYT-SKU-01061,Bags,NewJersey,7.25,10,581,545.39,212,7,3,10,2.398,12.51,85.01
MYT-SKU-01062,Accessories,NewJersey,4.47,9,154,359.62,170,14,3,4,1.719,8.51,48.74
MYT-SKU-01063,Bags,HongKong,5.23,23,344,153.09,301,7,0,3,2.074,16.41,136.7
MYT-SKU-01064,Apparel,Leipzig,12.69,4,715,90.1,222,7,2,3,4.574,15.09,65.85
MYT-SKU-01065,Apparel,Leipzig,5.52,6,423,279.49,348,14,0,1,2.585,10.45,43.57
MYT-SKU-01066,Footwear,Leipzig,2.12,4,74,412.35,136,21,2,7,2.056,6.78,15.26
MYT-SKU-01067,Apparel,Munich,6.91,4,617,364.31,10,7,3,9,2.127,7.02,34.66
MYT-SKU-01068,Apparel,Leipzig,7.87,7,510,180.37,326,14,1,4,4.072,17.78,72.87
MYT-SKU-01069,Apparel,Munich,8.18,3,148,300.36,132,7,0,4,2.391,6.83,31.37
MYT-SKU-01070,Apparel,Munich,10.27,5,158,123.62,327,14,2,4,4.765,17.58,68.93
MYT-SKU-01071,Apparel,NewJersey,11.88,11,951,218.62,232,14,3,5,3.008,16.46,147.14
MYT-SKU-01072,Apparel,HongKong,8.71,23,302,246.54,58,7,2,8,2.789,22.07,222.4
MYT-SKU-01073,Apparel,Leipzig,6.09,4,200,291.33,66,14,3,8,3.224,10.64,35.0
MYT-SKU-01074,Apparel,Leipzig,11.72,5,659,187.36,82,28,0,5,3.668,13.53,72.13
MYT-SKU-01075,Accessories,Leipzig,8.64,6,239,26.02,302,14,0,5,4.274,17.27,69.11
MYT-SKU-01076,Apparel,HongKong,9.42,23,345,418.49,111,28,2,7,2.697,21.34,238.0
MYT-SKU-01077,Apparel,HongKong,4.35,21,234,430.83,287,28,3,6,2.74,20.72,112.07
MYT-SKU-01078,Footwear,HongKong,6.0,23,532,312.9,168,14,0,1,2.89,22.87,160.87
MYT-SKU-01079,Apparel,HongKong,6.4,21,170,128.67,264,14,4,8,3.543,26.79,161.19
MYT-SKU-01080,Accessories,Munich,3.24,4,59,272.5,162,21,0,4,1.582,5.22,18.18
MYT-SKU-01081,Bags,Munich,2.74,4,187,212.69,139,21,3,6,2.371,7.82,18.78
MYT-SKU-01082,Apparel,Leipzig,6.3,6,386,318.09,139,14,4,10,2.071,8.37,46.17
MYT-SKU-01083,Apparel,Munich,8.38,6,323,169.8,125,7,0,4,4.104,16.59,66.87
MYT-SKU-01084,Bags,HongKong,11.36,20,408,409.86,97,14,3,5,4.95,36.53,263.73
MYT-SKU-01085,Accessories,Munich,6.62,4,530,37.82,49,21,2,6,2.233,7.37,33.85
MYT-SKU-01086,Apparel,Munich,5.26,7,206,448.33,120,7,2,8,2.418,10.56,47.38
MYT-SKU-01087,Footwear,Leipzig,8.25,8,491,302.02,178,7,0,7,4.034,18.83,84.83
MYT-SKU-01088,Apparel,NewJersey,6.14,9,288,423.74,163,21,3,4,2.582,12.78,68.04
MYT-SKU-01089,Accessories,Munich,2.72,3,148,338.11,285,14,3,9,1.594,4.56,12.72
MYT-SKU-01090,Apparel,Leipzig,10.27,5,838,258.11,97,7,3,10,2.994,11.05,62.4
MYT-SKU-01091,Accessories,Leipzig,2.13,5,103,334.56,176,14,3,7,1.816,6.7,17.35
MYT-SKU-01092,Footwear,Munich,5.95,5,458,217.55,159,14,2,9,2.244,8.28,38.03
MYT-SKU-01093,Footwear,Leipzig,3.4,7,205,432.17,206,7,4,5,1.657,7.23,31.03
MYT-SKU-01094,Apparel,HongKong,8.76,21,370,351.16,306,7,2,7,2.69,20.34,204.3
MYT-SKU-01095,Apparel,Leipzig,7.9,5,133,65.02,358,14,2,5,3.562,13.14,52.64
MYT-SKU-01096,Apparel,NewJersey,13.78,13,896,428.39,304,14,0,2,5.113,30.42,209.56
MYT-SKU-01097,Apparel,Munich,5.56,3,374,264.19,72,7,2,8,3.295,9.42,26.1
MYT-SKU-01098,Apparel,Munich,10.19,6,912,209.3,217,14,2,9,4.262,17.23,78.37
MYT-SKU-01099,Bags,NewJersey,5.45,13,372,574.37,21,7,1,5,2.418,14.39,85.24
MYT-SKU-01100,Apparel,Leipzig,9.45,5,723,112.16,114,7,0,2,2.583,9.53,56.78
MYT-SKU-01101,Apparel,Leipzig,7.34,7,202,431.69,165,7,4,11,3.44,15.02,66.4
MYT-SKU-01102,Accessories,HongKong,5.29,22,382,84.85,349,14,0,4,3.171,24.54,140.92
MYT-SKU-01103,Bags,Munich,7.07,3,293,226.41,141,28,0,5,3.526,10.08,31.29
MYT-SKU-01104,Accessories,HongKong,10.39,22,920,401.4,68,7,1,2,4.501,34.83,263.41
MYT-SKU-01105,Accessories,Munich,7.25,4,354,278.45,9,14,1,7,3.298,10.88,39.88
MYT-SKU-01106,Apparel,Munich,5.82,3,290,386.28,171,7,2,5,3.325,9.5,26.96
MYT-SKU-01107,Apparel,Munich,8.47,4,443,99.31,74,14,3,6,3.488,11.51,45.39
MYT-SKU-01108,Bags,HongKong,5.28,22,201,582.49,50,14,3,5,1.866,14.44,130.6
MYT-SKU-01109,Footwear,Munich,9.08,4,395,90.13,306,14,2,3,2.907,9.59,45.91
MYT-SKU-01110,Apparel,HongKong,6.36,23,283,337.53,289,21,4,7,2.933,23.21,169.49
MYT-SKU-01111,Bags,NewJersey,8.2,12,438,127.51,15,14,4,11,2.545,14.55,112.95
MYT-SKU-01112,Apparel,Leipzig,5.2,6,133,162.22,67,14,1,3,2.811,11.36,42.56
MYT-SKU-01113,Apparel,Leipzig,8.85,6,529,220.58,56,7,2,3,2.457,9.93,63.03
MYT-SKU-01114,Apparel,Leipzig,11.23,8,622,414.45,355,14,0,5,3.675,17.15,106.99
MYT-SKU-01115,Footwear,Munich,2.92,5,259,332.5,180,14,0,7,2.223,8.2,22.8
MYT-SKU-01116,Footwear,Leipzig,4.3,6,347,135.41,307,21,0,5,1.899,7.68,33.48
MYT-SKU-01117,Apparel,Leipzig,6.9,4,343,207.55,329,7,4,6,3.165,10.44,38.04
MYT-SKU-01118,Bags,NewJersey,8.99,10,606,264.51,215,14,1,7,3.456,18.03,107.93
MYT-SKU-01119,Apparel,NewJersey,10.3,12,661,423.66,303,7,3,8,4.235,24.21,147.81
MYT-SKU-01120,Apparel,NewJersey,4.95,11,161,88.49,200,14,0,6,3.074,16.82,71.27
MYT-SKU-01121,Bags,NewJersey,3.63,12,145,660.91,292,7,2,6,2.103,12.02,55.58
MYT-SKU-01122,Accessories,Leipzig,2.05,8,36,374.6,265,14,4,8,2.139,9.98,26.38
MYT-SKU-01123,Bags,Leipzig,6.97,6,155,109.39,316,7,1,2,2.342,9.47,51.29
MYT-SKU-01124,Bags,NewJersey,4.85,9,185,210.62,94,28,2,7,3.177,15.73,59.38
MYT-SKU-01125,Footwear,Leipzig,4.96,7,364,323.17,227,21,0,3,2.527,11.03,45.75
MYT-SKU-01126,Footwear,NewJersey,4.36,13,299,321.79,168,7,2,9,2.941,17.5,74.18
MYT-SKU-01127,Apparel,Leipzig,7.09,4,619,114.36,289,21,4,6,3.577,11.8,40.16
MYT-SKU-01128,Apparel,Leipzig,5.67,5,241,289.52,264,28,1,8,2.75,10.15,38.5
MYT-SKU-01129,Apparel,HongKong,9.15,23,373,313.11,156,14,1,4,3.685,29.16,239.61
MYT-SKU-01130,Apparel,NewJersey,10.12,9,230,43.54,40,7,2,9,3.167,15.68,106.76
MYT-SKU-01131,Footwear,Munich,6.78,6,502,178.86,229,7,2,6,3.133,12.66,53.34
MYT-SKU-01132,Apparel,HongKong,7.02,19,192,408.92,0,14,0,5,3.015,21.68,155.06
MYT-SKU-01133,Apparel,Leipzig,6.85,8,593,406.42,113,7,2,9,2.553,11.91,66.71
MYT-SKU-01134,Apparel,Munich,4.0,4,155,301.88,191,21,3,6,1.95,6.44,22.44
MYT-SKU-01135,Footwear,HongKong,6.84,20,435,297.88,121,7,1,3,2.537,18.72,155.52
MYT-SKU-01136,Apparel,Leipzig,13.18,8,643,386.67,139,7,1,2,4.619,21.56,127.0
MYT-SKU-01137,Bags,Leipzig,4.85,7,154,258.98,150,28,3,4,2.425,10.59,44.54
MYT-SKU-01138,Apparel,Munich,6.27,4,308,33.75,128,7,1,3,3.43,11.32,36.4
MYT-SKU-01139,Apparel,Leipzig,9.29,6,366,382.71,222,14,0,7,3.814,15.41,71.15
MYT-SKU-01140,Footwear,Leipzig,6.04,6,374,148.74,101,7,3,9,2.739,11.07,47.31
MYT-SKU-01141,Bags,Leipzig,6.17,5,348,490.67,118,7,4,8,3.128,11.54,42.39
MYT-SKU-01142,Apparel,Munich,10.31,6,219,225.82,259,14,2,8,4.436,17.93,79.79
MYT-SKU-01143,Footwear,NewJersey,0.86,12,18,75.41,345,21,3,10,1.322,7.56,17.88
MYT-SKU-01144,Footwear,Leipzig,5.34,7,467,195.26,188,14,0,7,2.478,10.82,48.2
MYT-SKU-01145,Apparel,HongKong,8.12,22,305,126.98,31,14,3,5,3.498,27.07,205.71
MYT-SKU-01146,Bags,Leipzig,13.02,7,284,24.99,155,7,1,3,3.921,17.12,108.26
MYT-SKU-01147,Bags,Leipzig,11.26,4,322,386.36,154,7,1,6,4.573,15.09,60.13
MYT-SKU-01148,Footwear,Leipzig,6.26,5,166,259.06,128,21,1,4,2.018,7.45,38.75
MYT-SKU-01149,Bags,Leipzig,10.33,8,318,233.6,263,7,1,3,3.285,15.33,97.97
MYT-SKU-01150,Bags,Leipzig,9.49,6,176,225.37,212,28,0,6,4.237,17.12,74.06
MYT-SKU-01151,Footwear,Leipzig,1.93,5,58,207.77,22,21,2,4,1.579,5.83,15.48
MYT-SKU-01152,Bags,Leipzig,4.38,6,375,452.09,130,7,1,2,2.95,11.92,38.2
MYT-SKU-01153,Footwear,Munich,5.05,4,292,436.22,43,21,0,3,2.995,9.88,30.08
MYT-SKU-01154,Footwear,Leipzig,4.93,5,194,221.26,181,7,0,1,2.802,10.34,34.99
MYT-SKU-01155,Footwear,Munich,6.07,5,450,420.91,5,7,0,4,2.167,8.0,38.35
MYT-SKU-01156,Bags,Munich,4.48,6,368,702.45,325,7,4,11,1.713,6.92,33.8
MYT-SKU-01157,Apparel,NewJersey,7.25,11,147,278.42,184,14,4,5,3.005,16.44,96.19
MYT-SKU-01158,Bags,Leipzig,4.5,6,184,412.09,60,21,3,9,1.823,7.37,34.37
MYT-SKU-01159,Bags,Leipzig,3.83,6,293,61.43,183,7,0,6,2.493,10.08,33.06
MYT-SKU-01160,Apparel,Leipzig,4.82,7,292,109.76,168,14,4,11,2.82,12.31,46.05
MYT-SKU-01161,Bags,NewJersey,6.4,10,423,718.71,269,7,4,8,3.459,18.05,82.05
MYT-SKU-01162,Apparel,Leipzig,10.64,8,606,338.79,332,28,3,9,2.899,13.53,98.65
MYT-SKU-01163,Apparel,HongKong,8.37,23,177,304.57,40,7,1,5,2.329,18.43,210.94
MYT-SKU-01164,Footwear,Leipzig,3.51,5,277,260.2,347,21,2,5,1.622,5.98,23.53
MYT-SKU-01165,Apparel,NewJersey,6.6,11,217,311.07,291,7,2,6,2.81,15.38,87.98
MYT-SKU-01166,Bags,HongKong,4.35,20,99,496.27,55,14,0,2,1.764,13.02,100.02
MYT-SKU-01167,Bags,NewJersey,5.01,9,203,174.46,70,7,3,5,2.343,11.6,56.69
MYT-SKU-01168,Apparel,Munich,5.98,4,424,355.73,77,21,4,5,2.794,9.22,33.14
MYT-SKU-01169,Apparel,Munich,8.71,3,705,215.79,112,14,0,7,4.043,11.55,37.68
MYT-SKU-01170,Apparel,Munich,6.99,7,446,319.28,281,7,1,2,2.243,9.79,58.72
MYT-SKU-01171,Footwear,Munich,8.43,7,353,164.21,339,21,2,5,4.286,18.71,77.72
MYT-SKU-01172,Accessories,NewJersey,2.13,13,148,264.91,166,21,0,4,1.759,10.46,38.15
MYT-SKU-01173,Footwear,Munich,6.61,5,479,334.0,95,7,4,6,3.701,13.65,46.7
MYT-SKU-01174,Apparel,Munich,6.68,3,563,279.96,110,7,1,2,3.491,9.98,30.02
MYT-SKU-01175,Footwear,Munich,5.0,3,119,289.41,315,7,3,8,1.798,5.14,20.14
MYT-SKU-01176,Apparel,Munich,5.65,3,144,93.13,221,7,2,8,3.391,9.69,26.64
MYT-SKU-01177,Bags,Munich,7.36,4,351,373.73,283,28,2,5,3.769,12.44,41.88
MYT-SKU-01178,Apparel,HongKong,10.21,21,414,132.16,171,7,2,6,4.765,36.03,250.44
MYT-SKU-01179,Bags,Leipzig,8.24,8,601,278.64,300,28,4,7,2.554,11.92,77.84
MYT-SKU-01180,Apparel,Munich,9.77,4,578,363.2,273,7,0,7,4.223,13.94,53.02
MYT-SKU-01181,Accessories,Leipzig,1.92,6,43,32.88,29,21,4,8,1.143,4.62,16.14
MYT-SKU-01182,Apparel,Leipzig,3.31,8,182,124.77,229,14,2,6,2.482,11.58,38.06
MYT-SKU-01183,Footwear,Munich,3.93,3,143,357.66,254,7,0,3,2.125,6.07,17.86
MYT-SKU-01184,Accessories,Leipzig,3.22,4,147,382.7,197,21,4,5,2.618,8.64,21.52
MYT-SKU-01185,Apparel,HongKong,5.36,19,113,105.28,130,7,2,9,2.246,16.15,117.99
MYT-SKU-01186,Accessories,HongKong,6.1,22,108,84.39,6,7,2,3,2.984,23.09,157.29
MYT-SKU-01187,Footwear,HongKong,7.63,19,667,362.08,33,14,3,7,2.736,19.68,164.65
MYT-SKU-01188,Apparel,Munich,7.13,7,504,326.2,64,14,4,11,3.826,16.7,66.61
MYT-SKU-01189,Apparel,NewJersey,10.08,10,645,258.68,154,14,3,5,4.095,21.37,122.17
MYT-SKU-01190,Footwear,HongKong,6.9,20,454,212.61,309,7,0,4,2.738,20.2,158.2
MYT-SKU-01191,Apparel,NewJersey,11.82,12,743,395.37,78,14,3,8,3.911,22.35,164.19
MYT-SKU-01192,Footwear,Munich,6.72,6,292,134.35,42,14,2,3,3.872,15.65,55.97
MYT-SKU-01193,Apparel,NewJersey,8.12,13,425,295.62,151,7,1,4,3.075,18.29,123.85
MYT-SKU-01194,Footwear,HongKong,3.26,21,275,419.34,346,14,0,4,1.497,11.32,79.78
MYT-SKU-01195,Apparel,HongKong,6.88,22,295,87.31,61,7,4,5,3.876,30.0,181.36
MYT-SKU-01196,Bags,Munich,13.44,6,394,154.6,220,14,3,4,5.425,21.93,102.57
MYT-SKU-01197,Accessories,HongKong,2.02,23,39,64.01,83,14,4,8,1.768,13.99,60.45
MYT-SKU-01198,Accessories,NewJersey,8.79,10,304,128.96,118,14,1,5,3.444,17.97,105.87
MYT-SKU-01199,Footwear,Leipzig,2.09,8,52,261.16,295,7,0,1,2.038,9.51,26.23
MYT-SKU-01200,Apparel,Leipzig,6.59,4,421,156.26,29,21,2,7,3.847,12.7,39.06
MYT-SKU-01201,Bags,NewJersey,9.62,11,315,411.17,209,7,3,6,4.635,25.36,131.18
MYT-SKU-01202,Apparel,Leipzig,6.14,7,245,223.56,100,7,3,7,3.268,14.27,57.25
MYT-SKU-01203,Apparel,Leipzig,8.24,6,183,244.55,338,21,0,4,2.811,11.36,60.8
MYT-SKU-01204,Apparel,Leipzig,13.03,8,621,428.94,14,28,1,7,4.432,20.68,124.92
MYT-SKU-01205,Apparel,NewJersey,9.37,10,812,102.65,247,14,0,2,2.604,13.59,107.29
MYT-SKU-01206,Bags,Munich,4.11,5,197,489.2,342,7,3,7,2.662,9.82,30.37
MYT-SKU-01207,Footwear,Leipzig,4.13,7,295,219.99,298,14,2,9,1.816,7.93,36.84
MYT-SKU-01208,Apparel,Leipzig,10.09,4,583,309.64,133,28,3,8,3.277,10.81,51.17
MYT-SKU-01209,Apparel,HongKong,5.71,21,222,273.99,305,7,1,6,3.445,26.05,145.96
MYT-SKU-01210,Accessories,Leipzig,1.09,8,93,343.26,45,7,4,8,1.277,5.96,14.68
MYT-SKU-01211,Apparel,NewJersey,7.22,13,389,245.78,357,14,4,7,3.354,19.95,113.81
MYT-SKU-01212,Apparel,NewJersey,5.53,11,403,319.38,295,7,0,3,2.132,11.67,72.5
MYT-SKU-01213,Apparel,Munich,17.05,7,412,334.05,235,7,3,7,5.446,23.77,143.12
MYT-SKU-01214,Bags,Leipzig,4.97,6,159,144.01,285,7,1,5,3.009,12.16,41.98
MYT-SKU-01215,Footwear,Munich,6.53,5,320,417.11,329,14,1,8,3.76,13.87,46.52
MYT-SKU-01216,Apparel,Munich,9.12,4,663,329.37,285,7,4,9,3.731,12.31,48.79
MYT-SKU-01217,Apparel,Leipzig,8.3,8,632,54.39,256,7,4,11,4.109,19.18,85.58
MYT-SKU-01218,Footwear,NewJersey,8.01,10,708,389.06,216,28,0,2,3.788,19.76,99.86
MYT-SKU-01219,Footwear,HongKong,3.54,23,306,95.55,222,14,0,7,2.019,15.98,97.4
MYT-SKU-01220,Apparel,Munich,4.28,4,200,268.83,144,21,1,5,1.904,6.28,23.4
MYT-SKU-01221,Accessories,Munich,2.67,3,147,149.15,73,14,0,3,2.396,6.85,14.86
MYT-SKU-01222,Apparel,Leipzig,5.52,8,93,264.18,173,7,2,9,3.453,16.11,60.27
MYT-SKU-01223,Apparel,Leipzig,6.51,5,337,401.01,312,14,3,7,2.491,9.19,41.74
MYT-SKU-01224,Accessories,Munich,5.11,3,91,402.12,78,7,2,3,3.355,9.59,24.92
MYT-SKU-01225,Apparel,NewJersey,7.64,9,122,356.29,361,7,0,5,3.312,16.39,85.15
MYT-SKU-01226,Footwear,NewJersey,6.25,9,354,368.85,155,21,2,7,2.505,12.4,68.65
MYT-SKU-01227,Apparel,Leipzig,9.24,5,761,234.38,217,21,0,2,4.273,15.77,61.97
MYT-SKU-01228,Apparel,NewJersey,4.7,9,411,392.35,339,7,4,11,2.772,13.72,56.02
MYT-SKU-01229,Accessories,Leipzig,6.21,7,435,216.58,76,14,3,6,2.815,12.29,55.76
MYT-SKU-01230,Apparel,HongKong,9.69,23,689,103.25,30,28,3,7,3.546,28.06,250.93
MYT-SKU-01231,Bags,Leipzig,4.72,7,227,648.48,306,14,1,3,3.179,13.88,46.92
MYT-SKU-01232,Apparel,Munich,7.88,6,453,213.28,333,21,0,6,2.996,12.11,59.39
MYT-SKU-01233,Apparel,NewJersey,11.18,13,657,275.14,284,14,0,3,3.545,21.09,166.43
MYT-SKU-01234,Apparel,Leipzig,9.56,7,193,286.41,205,14,4,10,3.285,14.34,81.26
MYT-SKU-01235,Footwear,HongKong,2.39,19,44,48.03,359,21,4,9,2.256,16.23,61.64
MYT-SKU-01236,Apparel,Leipzig,6.83,6,177,167.04,13,7,0,1,3.225,13.03,54.01
MYT-SKU-01237,Bags,Munich,8.49,6,633,270.64,40,14,4,8,4.297,17.37,68.31
MYT-SKU-01238,Apparel,Munich,8.85,7,505,325.93,162,14,3,6,3.908,17.06,79.01
MYT-SKU-01239,Accessories,Leipzig,8.44,5,501,308.63,260,21,3,6,4.0,14.76,56.96
MYT-SKU-01240,Apparel,Leipzig,5.39,5,222,445.15,311,7,0,4,2.711,10.0,36.95
MYT-SKU-01241,Bags,Munich,5.75,3,461,531.52,76,14,1,6,3.093,8.84,26.09
MYT-SKU-01242,Bags,Leipzig,10.81,7,943,175.29,256,14,3,10,3.298,14.4,90.07
MYT-SKU-01243,Bags,Leipzig,6.18,6,192,261.49,262,28,3,5,2.124,8.58,45.66
MYT-SKU-01244,Bags,HongKong,3.0,20,116,136.27,267,7,0,4,1.586,11.7,71.7
MYT-SKU-01245,Bags,Leipzig,7.37,6,292,623.29,223,21,3,6,4.02,16.25,60.47
MYT-SKU-01246,Footwear,NewJersey,1.65,9,144,382.5,276,7,3,9,1.089,5.39,20.24
MYT-SKU-01247,Apparel,Leipzig,4.81,8,259,412.15,203,7,0,5,2.419,11.29,49.77
MYT-SKU-01248,Apparel,Leipzig,8.9,8,512,300.97,35,7,3,7,4.425,20.65,91.85
MYT-SKU-01249,Accessories,Munich,4.12,3,176,129.76,32,7,0,2,2.192,6.26,18.62
MYT-SKU-01250,Footwear,Munich,7.04,5,580,404.75,131,7,1,6,3.718,13.72,48.92
MYT-SKU-01251,Bags,Munich,7.33,5,215,210.31,304,14,4,10,2.472,9.12,45.77
MYT-SKU-01252,Apparel,Leipzig,7.34,6,362,180.23,200,7,0,6,3.134,12.67,56.71
MYT-SKU-01253,Apparel,Munich,10.48,3,334,21.58,38,7,3,10,3.453,9.87,41.31
MYT-SKU-01254,Apparel,Munich,8.26,4,486,265.16,273,21,2,8,3.792,12.51,45.55
MYT-SKU-01255,Footwear,HongKong,4.82,20,270,202.78,58,14,4,5,1.797,13.26,109.66
MYT-SKU-01256,Apparel,Munich,11.4,6,283,295.78,124,14,1,8,4.518,18.26,86.66
MYT-SKU-01257,Apparel,Munich,9.6,7,742,435.96,227,21,4,5,3.088,13.48,80.68
MYT-SKU-01258,Apparel,Munich,5.38,7,130,37.09,275,21,0,2,3.139,13.7,51.36
MYT-SKU-01259,Apparel,HongKong,10.41,22,294,52.07,286,7,3,10,3.394,26.27,255.29
MYT-SKU-01260,Footwear,Munich,5.39,5,190,259.08,52,14,3,10,1.932,7.13,34.08
MYT-SKU-01261,Apparel,Leipzig,9.06,4,689,449.08,53,21,1,5,2.434,8.03,44.27
MYT-SKU-01262,Bags,Leipzig,4.24,8,128,221.03,317,14,4,9,2.939,13.72,47.64
MYT-SKU-01263,Apparel,Leipzig,6.8,6,214,246.96,147,14,1,8,3.794,15.33,56.13
MYT-SKU-01264,Apparel,Leipzig,10.07,5,643,101.23,280,14,0,3,3.284,12.12,62.47
MYT-SKU-01265,Apparel,HongKong,8.74,21,675,244.02,349,7,4,6,3.236,24.47,208.01
MYT-SKU-01266,Apparel,Munich,7.5,6,506,92.32,178,7,3,6,3.978,16.08,61.08
MYT-SKU-01267,Apparel,Munich,9.61,3,532,89.58,175,14,1,2,3.516,10.05,38.88
MYT-SKU-01268,Apparel,Munich,6.29,7,401,160.34,250,7,4,11,3.198,13.96,57.99
MYT-SKU-01269,Footwear,Munich,4.84,6,271,423.55,226,14,2,6,2.538,10.26,39.3
MYT-SKU-01270,Apparel,Munich,8.25,4,345,300.84,53,28,0,2,4.04,13.33,46.33
MYT-SKU-01271,Footwear,Munich,4.68,4,313,174.79,354,7,4,7,3.17,10.46,29.18
MYT-SKU-01272,Bags,Leipzig,3.9,4,260,466.78,221,21,0,1,2.587,8.54,24.14
MYT-SKU-01273,Bags,Leipzig,4.59,8,287,159.01,342,21,3,5,2.077,9.69,46.41
MYT-SKU-01274,Apparel,Leipzig,4.36,5,273,291.21,202,14,2,5,1.885,6.95,28.75
MYT-SKU-01275,Apparel,HongKong,7.02,22,230,415.07,139,7,1,5,2.176,16.84,171.28
MYT-SKU-01276,Apparel,Munich,9.29,4,785,422.38,98,7,3,5,3.891,12.84,50.0
MYT-SKU-01277,Apparel,Munich,10.09,7,902,268.88,196,7,1,2,4.272,18.65,89.28
MYT-SKU-01278,Accessories,Leipzig,4.74,6,269,397.26,358,21,0,2,2.726,11.02,39.46
MYT-SKU-01279,Apparel,Munich,7.78,4,247,181.64,311,14,3,5,2.442,8.06,39.18
MYT-SKU-01280,Apparel,Munich,4.32,4,168,399.89,299,7,0,4,1.843,6.08,23.36
MYT-SKU-01281,Footwear,Leipzig,6.86,5,483,158.37,165,14,0,6,3.224,11.89,46.19
MYT-SKU-01282,Footwear,NewJersey,5.29,11,187,319.97,21,7,4,6,2.896,15.85,74.04
MYT-SKU-01283,Footwear,HongKong,4.4,23,267,414.48,80,14,4,5,2.035,16.1,117.3
MYT-SKU-01284,Apparel,Munich,5.38,6,122,259.47,20,28,3,5,2.507,10.13,42.41
MYT-SKU-01285,Apparel,HongKong,8.43,23,738,132.27,346,7,1,6,4.22,33.39,227.28
MYT-SKU-01286,Apparel,HongKong,9.08,19,709,317.7,236,7,1,7,2.555,18.38,190.9
MYT-SKU-01287,Apparel,Leipzig,6.37,7,488,61.39,115,28,1,4,2.412,10.53,55.12
MYT-SKU-01288,Apparel,HongKong,7.22,21,529,163.44,140,7,2,5,3.698,27.96,179.58
MYT-SKU-01289,Apparel,Leipzig,6.34,4,95,404.4,93,14,2,9,3.223,10.64,36.0
MYT-SKU-01290,Apparel,Munich,7.1,4,143,334.81,173,7,2,7,3.128,10.32,38.72
MYT-SKU-01291,Apparel,Leipzig,6.69,5,396,35.93,186,21,2,4,3.14,11.59,45.04
MYT-SKU-01292,Apparel,Leipzig,7.18,8,522,263.32,334,14,1,5,2.43,11.34,68.78
MYT-SKU-01293,Footwear,Leipzig,4.47,6,320,120.72,298,7,0,5,2.653,10.72,37.54
MYT-SKU-01294,Footwear,Leipzig,6.33,6,346,17.92,54,21,4,9,2.708,10.94,48.92
MYT-SKU-01295,Bags,NewJersey,5.15,10,278,206.56,202,7,1,7,3.398,17.73,69.23
MYT-SKU-01296,Apparel,NewJersey,5.74,10,124,351.0,101,21,4,7,1.962,10.24,67.64
MYT-SKU-01297,Apparel,NewJersey,9.79,11,829,188.24,70,7,1,4,4.583,25.08,132.77
MYT-SKU-01298,Apparel,HongKong,9.61,21,370,128.44,104,14,0,3,2.989,22.6,224.41
MYT-SKU-01299,Footwear,NewJersey,2.97,13,91,449.53,159,14,1,8,1.783,10.61,49.22
MYT-SKU-01300,Footwear,Munich,3.07,4,183,264.71,204,14,4,6,1.476,4.87,17.15
MYT-SKU-01301,Apparel,Munich,4.04,5,68,109.22,143,14,1,7,2.502,9.23,29.43
MYT-SKU-01302,Accessories,Leipzig,2.83,4,246,100.87,217,7,2,5,2.02,6.67,17.99
MYT-SKU-01303,Apparel,HongKong,6.85,19,291,57.24,167,21,3,8,3.547,25.51,155.66
MYT-SKU-01304,Apparel,Leipzig,8.55,4,318,279.93,168,21,3,9,3.338,11.02,45.22
MYT-SKU-01305,Footwear,HongKong,3.17,22,84,397.14,181,28,1,2,2.263,17.51,87.25
MYT-SKU-01306,Bags,Munich,3.39,3,180,621.84,33,7,1,5,2.7,7.72,17.89
MYT-SKU-01307,Footwear,Munich,6.55,5,290,423.67,340,21,1,3,2.786,10.28,43.03
MYT-SKU-01308,Bags,HongKong,8.99,22,342,35.38,19,7,3,5,3.393,26.26,224.04
MYT-SKU-01309,Apparel,Munich,5.96,4,149,257.86,331,7,4,7,2.815,9.29,33.13
MYT-SKU-01310,Bags,Leipzig,6.49,6,256,661.75,340,7,2,4,2.998,12.12,51.06
MYT-SKU-01311,Apparel,Munich,12.36,3,946,406.33,103,7,2,9,3.429,9.8,46.88
MYT-SKU-01312,Bags,Munich,4.27,4,318,209.1,223,28,1,2,1.987,6.56,23.64
MYT-SKU-01313,Apparel,HongKong,6.86,19,398,231.85,188,14,3,8,2.806,20.18,150.52
MYT-SKU-01314,Bags,Leipzig,5.22,8,373,86.43,122,14,4,9,3.207,14.97,56.73
MYT-SKU-01315,Apparel,Leipzig,7.75,7,472,132.1,138,21,3,5,3.825,16.7,70.95
MYT-SKU-01316,Footwear,Munich,6.82,4,161,446.49,254,21,2,5,2.167,7.15,34.43
MYT-SKU-01317,Apparel,HongKong,12.3,19,1039,268.27,116,7,2,8,4.787,34.43,268.13
MYT-SKU-01318,Footwear,Leipzig,4.3,8,226,449.45,138,21,0,2,2.087,9.74,44.14
MYT-SKU-01319,Apparel,Leipzig,9.15,7,645,19.25,229,7,3,5,2.524,11.02,75.07
