Part_Number,Supplier,RFQ_Price,Target_Price,Negotiated_Price,Lead_Time_Days,MOQ,Quality_Score,Tooling_Cost,Yearly_Consumption_Qty,Yearly_Spend,Cost_Savings_Achieved_%
TSL-PART-02087,Supplier-172,163.41,139.88,155.59,101,1000,95.7,18168.27,11597,1804377.23,4.79
TSL-PART-02088,Supplier-368,264.74,242.49,243.2,60,250,80.6,16721.37,44934,10927948.8,8.14
TSL-PART-02089,Supplier-274,41.81,35.58,37.81,38,100,81.2,3966.05,156080,5901384.8,9.57
TSL-PART-02090,Supplier-431,1059.83,1006.11,951.86,59,500,77.2,8506.73,125270,119239502.2,10.19
TSL-PART-02091,Supplier-345,1013.84,944.12,960.98,71,500,90.7,15716.99,39615,38069222.7,5.21
TSL-PART-02092,Supplier-478,668.35,611.67,609.82,48,50,72.4,8619.81,177893,108482709.26,8.76
TSL-PART-02093,Supplier-412,924.7,820.87,782.53,104,1000,90.3,5294.44,142680,111651380.4,15.37
TSL-PART-02094,Supplier-438,1199.89,1118.25,1006.61,34,500,94.2,4656.01,59837,60232522.57,16.11
TSL-PART-02095,Supplier-281,700.32,626.13,579.48,36,100,72.9,12010.34,190497,110389201.56,17.25
TSL-PART-02096,Supplier-094,738.56,631.83,707.12,18,50,94.0,9071.79,106413,75246760.56,4.26
TSL-PART-02097,Supplier-131,1037.42,936.62,1028.31,33,500,72.1,8228.77,97028,99774862.68,0.88
TSL-PART-02098,Supplier-201,638.53,578.16,619.74,16,50,98.7,24359.58,61045,37832028.3,2.94
TSL-PART-02099,Supplier-243,64.79,59.65,59.96,71,100,84.4,12912.25,34957,2096021.72,7.45
TSL-PART-02100,Supplier-233,418.08,357.33,405.8,15,50,88.6,13105.24,8104,3288603.2,2.94
TSL-PART-02101,Supplier-460,862.9,749.48,716.13,63,250,76.0,20365.98,59709,42759406.17,17.01
TSL-PART-02102,Supplier-392,846.72,723.18,783.5,83,100,82.2,12784.62,57542,45084157.0,7.47
TSL-PART-02103,Supplier-006,1192.98,1051.04,1162.23,106,500,91.6,950.15,42472,49362232.56,2.58
TSL-PART-02104,Supplier-327,891.02,825.25,815.2,86,250,74.0,19457.63,73978,60306865.6,8.51
TSL-PART-02105,Supplier-327,90.79,78.95,81.87,94,250,87.3,18217.3,186967,15306988.29,9.82
TSL-PART-02106,Supplier-038,1146.04,985.9,1079.62,53,50,87.6,10015.52,159525,172226380.5,5.8
TSL-PART-02107,Supplier-186,42.22,38.63,41.45,30,500,98.4,1563.35,197389,8181774.05,1.82
TSL-PART-02108,Supplier-073,774.77,730.62,761.96,56,1000,97.9,3703.65,22242,16947514.32,1.65
TSL-PART-02109,Supplier-257,311.21,276.72,294.55,12,500,93.0,22972.5,165380,48712679.0,5.35
TSL-PART-02110,Supplier-084,298.88,282.32,270.21,36,50,96.6,15796.54,1869,505022.49,9.59
TSL-PART-02111,Supplier-080,684.12,622.4,607.23,21,500,92.4,20034.75,75794,46024390.62,11.24
TSL-PART-02112,Supplier-434,39.48,35.23,38.87,15,500,76.3,4668.76,121107,4707429.09,1.55
TSL-PART-02113,Supplier-218,340.27,305.96,320.01,24,50,70.5,12794.24,89733,28715457.33,5.95
TSL-PART-02114,Supplier-173,284.55,259.61,240.2,106,50,94.6,13367.54,32309,7760621.8,15.59
TSL-PART-02115,Supplier-076,489.26,435.15,468.47,59,500,78.6,9018.51,143217,67092867.99,4.25
TSL-PART-02116,Supplier-404,58.2,54.75,55.4,108,50,96.0,11615.05,189425,10494145.0,4.81
TSL-PART-02117,Supplier-304,392.87,348.33,336.64,56,50,79.8,14005.57,191141,64345706.24,14.31
TSL-PART-02118,Supplier-319,218.42,196.39,212.97,46,100,96.0,1573.59,15384,3276330.48,2.5
TSL-PART-02119,Supplier-054,251.94,237.71,225.3,40,100,93.7,15017.65,136848,30831854.4,10.57
TSL-PART-02120,Supplier-350,996.78,871.51,913.61,78,250,71.3,1308.83,106137,96967824.57,8.34
TSL-PART-02121,Supplier-407,1192.8,1032.6,1176.28,84,250,79.3,21892.36,184360,216858980.8,1.38
TSL-PART-02122,Supplier-485,529.23,460.8,489.18,84,500,74.1,10841.36,48116,23537384.88,7.57
TSL-PART-02123,Supplier-414,119.94,111.18,111.3,113,500,90.4,12166.95,5882,654666.6,7.2
TSL-PART-02124,Supplier-126,932.51,854.89,841.01,90,500,75.3,7068.83,171702,144403099.02,9.81
TSL-PART-02125,Supplier-463,1002.09,891.37,961.83,35,50,86.1,24322.62,107044,102958130.52,4.02
TSL-PART-02126,Supplier-378,355.48,312.78,321.76,115,50,73.5,8083.04,12532,4032296.32,9.49
TSL-PART-02127,Supplier-345,545.08,485.99,496.14,29,100,87.0,10160.07,32568,16158287.52,8.98
TSL-PART-02128,Supplier-064,428.48,376.2,407.06,107,100,87.4,12877.7,183908,74861590.48,5.0
TSL-PART-02129,Supplier-111,1167.38,1038.58,986.21,29,500,86.5,17607.67,44643,44027373.03,15.52
TSL-PART-02130,Supplier-185,1015.52,926.02,985.74,72,500,97.0,8101.04,110711,109132261.14,2.93
TSL-PART-02131,Supplier-356,330.86,299.49,309.58,107,100,70.5,24190.13,93132,28831804.56,6.43
TSL-PART-02132,Supplier-412,804.14,712.03,783.61,83,250,83.7,10778.13,104199,81651378.39,2.55
TSL-PART-02133,Supplier-017,748.68,689.95,663.1,93,50,70.0,6411.98,61732,40934489.2,11.43
TSL-PART-02134,Supplier-113,581.36,544.35,526.41,65,250,71.0,8116.4,15159,7979849.19,9.45
TSL-PART-02135,Supplier-206,860.51,744.06,822.17,70,250,89.2,20042.89,136233,112006685.61,4.46
TSL-PART-02136,Supplier-252,994.78,846.19,945.81,54,100,95.3,12399.17,81389,76978530.09,4.92
TSL-PART-02137,Supplier-113,1135.56,974.17,1049.83,66,250,93.7,10914.17,102846,107970816.18,7.55
TSL-PART-02138,Supplier-381,565.63,529.73,482.82,108,50,80.5,685.37,107728,52013232.96,14.64
TSL-PART-02139,Supplier-355,784.01,741.38,743.77,26,500,81.0,21488.76,102416,76173948.32,5.13
TSL-PART-02140,Supplier-315,887.34,785.23,884.61,114,250,80.9,16215.83,197608,174806012.88,0.31
TSL-PART-02141,Supplier-274,613.54,556.83,519.42,115,50,81.3,23530.43,153378,79667600.76,15.34
TSL-PART-02142,Supplier-137,991.48,880.05,908.34,63,100,80.5,2015.85,165015,149889725.1,8.39
TSL-PART-02143,Supplier-437,26.7,25.25,24.06,8,250,76.6,19460.69,21567,518902.02,9.89
TSL-PART-02144,Supplier-361,838.18,728.3,813.72,42,50,95.6,17787.43,125046,101752431.12,2.92
TSL-PART-02145,Supplier-026,217.52,205.06,197.56,87,1000,92.0,13260.27,76959,15204020.04,9.18
TSL-PART-02146,Supplier-357,482.16,436.29,417.85,54,500,77.9,4514.68,137557,57478192.45,13.34
TSL-PART-02147,Supplier-479,990.07,876.79,920.52,63,100,85.2,1318.5,179765,165477277.8,7.02
TSL-PART-02148,Supplier-348,966.83,867.24,932.46,79,500,74.9,9721.3,69472,64779861.12,3.55
TSL-PART-02149,Supplier-272,550.45,506.54,524.14,55,500,89.5,19604.89,172749,90544660.86,4.78
TSL-PART-02150,Supplier-364,42.27,39.54,35.75,112,50,75.6,9055.36,142500,5094375.0,15.42
TSL-PART-02151,Supplier-048,455.42,399.07,429.18,44,500,93.3,20281.32,65393,28065367.74,5.76
TSL-PART-02152,Supplier-366,413.13,377.9,374.45,83,50,92.2,23135.0,144325,54042496.25,9.36
TSL-PART-02153,Supplier-343,244.87,218.36,206.99,43,250,93.5,9448.94,54352,11250320.48,15.47
TSL-PART-02154,Supplier-131,161.36,143.71,161.27,105,250,87.6,10920.42,2670,430590.9,0.06
TSL-PART-02155,Supplier-485,383.55,330.63,323.82,119,1000,71.9,6100.59,109809,35558350.38,15.57
TSL-PART-02156,Supplier-364,496.31,467.38,464.46,79,250,81.3,9036.46,190387,88427146.02,6.42
TSL-PART-02157,Supplier-185,874.28,807.76,862.24,36,100,73.1,10529.74,179654,154904864.96,1.38
TSL-PART-02158,Supplier-280,683.39,644.47,644.0,59,250,82.1,22882.21,93178,60006632.0,5.76
TSL-PART-02159,Supplier-005,677.75,586.05,584.66,11,1000,95.8,5775.99,117424,68653115.84,13.74
TSL-PART-02160,Supplier-364,1017.89,915.22,976.87,26,50,79.6,19422.34,7983,7798353.21,4.03
TSL-PART-02161,Supplier-066,1082.25,928.78,965.19,42,250,82.0,9158.52,8030,7750475.7,10.82
TSL-PART-02162,Supplier-319,482.19,448.78,481.45,35,500,91.9,24.19,114736,55239647.2,0.15
TSL-PART-02163,Supplier-479,1012.71,893.23,835.64,93,500,76.9,18002.32,18955,15839556.2,17.48
TSL-PART-02164,Supplier-424,985.41,919.24,957.56,100,500,94.0,8700.85,183931,176124968.36,2.83
TSL-PART-02165,Supplier-414,274.71,240.66,274.3,15,250,98.2,8352.32,3749,1028350.7,0.15
TSL-PART-02166,Supplier-283,64.53,57.78,55.74,77,250,97.9,24158.73,189088,10539765.12,13.62
TSL-PART-02167,Supplier-231,1106.61,1002.08,1079.43,81,100,71.1,3445.74,149605,161488125.15,2.46
TSL-PART-02168,Supplier-393,1182.11,1083.67,1016.43,83,100,83.8,9553.6,176592,179493406.56,14.02
TSL-PART-02169,Supplier-041,719.19,674.96,708.66,119,1000,76.6,22777.17,82958,58789016.28,1.46
TSL-PART-02170,Supplier-157,414.15,361.38,346.36,96,50,70.3,21599.31,11489,3979330.04,16.37
TSL-PART-02171,Supplier-101,795.23,733.66,748.12,80,500,82.3,19026.68,53676,40156089.12,5.92
TSL-PART-02172,Supplier-185,67.39,58.11,65.48,91,250,89.8,2873.13,121573,7960600.04,2.83
TSL-PART-02173,Supplier-079,903.37,821.04,866.65,87,50,70.7,14082.89,128360,111243194.0,4.06
TSL-PART-02174,Supplier-374,252.4,238.09,215.61,67,500,86.5,18718.76,170049,36664264.89,14.58
TSL-PART-02175,Supplier-447,119.7,112.85,102.34,67,250,72.0,13252.63,136176,13936251.84,14.5
TSL-PART-02176,Supplier-414,1081.22,936.33,942.77,76,50,88.4,5897.45,188610,177815849.7,12.8
TSL-PART-02177,Supplier-240,672.16,606.3,625.97,24,50,84.2,19269.2,169489,106095029.33,6.87
TSL-PART-02178,Supplier-023,590.78,537.75,512.26,78,50,89.5,14389.96,61209,31354922.34,13.29
TSL-PART-02179,Supplier-364,742.41,662.79,720.57,62,250,73.2,7299.19,79265,57115981.05,2.94
TSL-PART-02180,Supplier-178,1193.83,1127.87,1081.12,66,100,89.7,21970.26,13982,15116219.84,9.44
TSL-PART-02181,Supplier-405,235.07,204.29,220.12,97,50,77.3,1160.95,140120,30843214.4,6.36
TSL-PART-02182,Supplier-182,256.95,232.67,247.05,93,250,70.1,14547.51,103858,25658118.9,3.85
TSL-PART-02183,Supplier-431,849.49,753.07,848.62,42,100,95.6,14256.65,125510,106510296.2,0.1
TSL-PART-02184,Supplier-083,992.15,875.83,820.74,39,250,80.8,12583.72,100144,82192186.56,17.28
TSL-PART-02185,Supplier-334,1124.35,988.19,1078.34,116,500,96.7,24555.45,183197,197548652.98,4.09
TSL-PART-02186,Supplier-258,960.51,872.79,921.78,55,50,85.2,8532.24,40463,37297984.14,4.03
TSL-PART-02187,Supplier-190,631.3,573.3,627.22,115,50,74.2,9405.6,171713,107701827.86,0.65
TSL-PART-02188,Supplier-122,858.5,783.77,810.44,74,500,91.3,13309.34,105258,85305293.52,5.6
TSL-PART-02189,Supplier-203,642.75,556.14,629.13,119,50,98.0,21020.38,189236,119054044.68,2.12
TSL-PART-02190,Supplier-352,788.86,715.74,760.18,52,250,90.2,12236.4,107665,81844779.7,3.64
TSL-PART-02191,Supplier-381,97.45,85.11,92.91,101,500,95.6,18392.66,87683,8146627.53,4.66
TSL-PART-02192,Supplier-313,776.66,674.12,642.67,61,50,74.2,21683.16,81774,52553696.58,17.25
TSL-PART-02193,Supplier-176,385.31,364.6,321.41,66,250,74.0,9169.41,25443,8177634.63,16.58
TSL-PART-02194,Supplier-137,648.55,610.64,540.02,108,50,71.4,23438.94,59255,31998885.1,16.73
TSL-PART-02195,Supplier-030,166.24,151.66,160.38,80,500,83.3,16147.44,58423,9369880.74,3.53
TSL-PART-02196,Supplier-098,660.98,617.89,593.83,81,500,77.0,24655.89,90414,53690545.62,10.16
TSL-PART-02197,Supplier-162,799.73,724.37,755.6,23,50,93.4,189.32,193049,145867824.4,5.52
TSL-PART-02198,Supplier-162,244.3,224.04,220.68,87,500,74.0,11797.62,40667,8974393.56,9.67
TSL-PART-02199,Supplier-359,122.23,116.11,120.19,82,500,98.6,552.82,88679,10658329.01,1.67
TSL-PART-02200,Supplier-066,455.6,422.48,416.78,8,100,89.0,9725.48,50178,20913186.84,8.52
TSL-PART-02201,Supplier-459,548.15,502.61,497.84,11,50,78.9,19445.03,121678,60576175.52,9.18
TSL-PART-02202,Supplier-207,768.81,690.9,722.91,17,50,97.8,14081.91,28920,20906557.2,5.97
TSL-PART-02203,Supplier-038,217.02,184.61,183.73,40,100,91.8,13497.29,136662,25108909.26,15.34
TSL-PART-02204,Supplier-437,566.65,499.94,476.57,97,250,72.6,5525.85,77979,37162452.03,15.9
TSL-PART-02205,Supplier-247,1100.15,962.09,1070.91,76,500,95.9,20217.6,46016,49278994.56,2.66
TSL-PART-02206,Supplier-185,501.88,442.98,479.36,29,250,88.7,20000.19,52580,25204748.8,4.49
TSL-PART-02207,Supplier-345,211.05,194.58,178.33,110,1000,76.2,4357.06,120709,21526035.97,15.5
TSL-PART-02208,Supplier-251,1010.69,951.56,863.43,85,250,70.6,1031.48,165814,143168782.02,14.57
TSL-PART-02209,Supplier-228,510.91,443.2,498.09,67,100,93.2,23566.34,128910,64208781.9,2.51
TSL-PART-02210,Supplier-024,758.19,700.68,647.31,97,250,83.5,18407.44,99252,64246812.12,14.62
TSL-PART-02211,Supplier-015,1058.1,965.12,999.94,97,50,73.4,7381.53,110244,110237385.36,5.5
TSL-PART-02212,Supplier-320,748.7,673.21,708.93,23,500,87.2,4085.6,9649,6840465.57,5.31
TSL-PART-02213,Supplier-463,1012.92,877.34,988.57,77,100,93.3,14444.47,128060,126596274.2,2.4
TSL-PART-02214,Supplier-478,782.65,676.81,722.98,76,500,89.0,22080.89,92774,67073746.52,7.62
TSL-PART-02215,Supplier-350,978.35,911.4,836.08,105,100,94.0,4711.45,51417,42988725.36,14.54
TSL-PART-02216,Supplier-049,550.68,512.31,523.12,42,250,88.9,2581.51,195307,102168997.84,5.0
TSL-PART-02217,Supplier-240,1176.05,1112.1,975.7,44,100,99.0,1032.62,33691,32872308.7,17.04
TSL-PART-02218,Supplier-195,653.42,589.49,568.85,87,250,81.6,8807.06,80983,46067179.55,12.94
TSL-PART-02219,Supplier-130,820.25,766.72,684.94,98,500,75.0,10123.43,1981,1356866.14,16.5
TSL-PART-02220,Supplier-473,234.55,207.08,199.36,66,100,94.2,23998.23,40149,8004104.64,15.0
TSL-PART-02221,Supplier-263,497.56,453.83,435.76,71,100,82.1,7175.4,45558,19852354.08,12.42
TSL-PART-02222,Supplier-164,561.9,523.24,465.13,91,1000,85.2,18482.81,14753,6862062.89,17.22
TSL-PART-02223,Supplier-115,992.46,940.48,824.23,106,100,90.2,20375.01,129563,106789711.49,16.95
TSL-PART-02224,Supplier-219,929.69,868.64,827.37,37,50,72.8,10656.98,186205,154060430.85,11.01
TSL-PART-02225,Supplier-135,653.29,598.66,645.3,28,50,74.8,4854.79,91555,59080441.5,1.22
TSL-PART-02226,Supplier-073,967.15,856.25,849.74,46,50,76.1,12786.46,53122,45139888.28,12.14
TSL-PART-02227,Supplier-122,974.23,861.01,917.99,47,100,77.4,13462.62,66536,61079382.64,5.77
TSL-PART-02228,Supplier-325,793.37,727.93,787.82,80,50,87.0,18491.98,171396,135029196.72,0.7
TSL-PART-02229,Supplier-368,1131.38,1014.5,948.42,98,250,92.8,5219.06,198390,188157043.8,16.17
TSL-PART-02230,Supplier-350,1028.71,952.7,1009.87,33,100,91.2,18758.84,13474,13606988.38,1.83
TSL-PART-02231,Supplier-119,264.8,246.1,241.6,83,250,73.9,7324.17,161700,39066720.0,8.76
TSL-PART-02232,Supplier-337,417.35,361.55,368.57,71,100,82.2,2328.63,116851,43067773.07,11.69
TSL-PART-02233,Supplier-105,156.09,142.63,154.64,58,100,92.1,8078.15,22561,3488833.04,0.93
TSL-PART-02234,Supplier-476,511.65,454.49,511.47,113,250,80.1,3396.23,199860,102222394.2,0.04
TSL-PART-02235,Supplier-330,411.07,362.7,337.41,92,100,77.4,24243.85,126688,42745798.08,17.92
TSL-PART-02236,Supplier-259,942.05,849.76,815.09,93,50,72.4,18950.63,60639,49426242.51,13.48
TSL-PART-02237,Supplier-491,966.12,838.06,832.24,59,50,86.9,8949.16,119048,99076507.52,13.86
TSL-PART-02238,Supplier-183,551.14,489.5,521.08,40,250,76.9,10580.03,46636,24301086.88,5.45
TSL-PART-02239,Supplier-054,614.26,561.08,579.35,81,1000,81.0,9027.82,146855,85080444.25,5.68
TSL-PART-02240,Supplier-459,1051.06,988.87,928.71,28,100,83.0,7045.99,90970,84484748.7,11.64
TSL-PART-02241,Supplier-217,638.29,604.32,541.45,55,100,78.6,24733.32,140339,75986551.55,15.17
TSL-PART-02242,Supplier-072,1118.38,971.52,943.34,11,50,98.0,3567.82,94613,89252227.42,15.65
TSL-PART-02243,Supplier-412,1003.57,933.25,855.22,16,100,93.7,4363.55,125644,107453261.68,14.78
TSL-PART-02244,Supplier-367,545.79,503.06,537.09,79,50,74.3,4735.14,119290,64069466.1,1.59
TSL-PART-02245,Supplier-184,1122.43,976.73,1044.26,63,100,73.2,19516.5,195353,203999323.78,6.96
TSL-PART-02246,Supplier-269,942.05,863.25,912.71,87,50,82.8,13964.68,19020,17359744.2,3.11
TSL-PART-02247,Supplier-128,1148.92,1006.28,1022.44,86,50,85.6,3004.77,17768,18166713.92,11.01
TSL-PART-02248,Supplier-496,254.63,225.0,250.61,80,50,75.3,7266.79,127543,31963551.23,1.58
TSL-PART-02249,Supplier-086,830.41,758.91,811.05,61,500,87.4,12571.47,65177,52861805.85,2.33
TSL-PART-02250,Supplier-005,1105.44,957.08,1094.33,27,100,85.3,21113.88,48849,53456926.17,1.01
TSL-PART-02251,Supplier-118,7.42,6.42,6.71,72,50,82.4,4497.52,184942,1240960.82,9.57
TSL-PART-02252,Supplier-353,121.3,108.29,117.51,53,1000,77.2,1955.33,78419,9215016.69,3.12
TSL-PART-02253,Supplier-490,149.9,140.71,141.35,42,250,82.0,22825.66,105112,14857581.2,5.7
TSL-PART-02254,Supplier-034,490.28,462.09,433.1,39,250,97.3,11705.6,101474,43948389.4,11.66
TSL-PART-02255,Supplier-246,1050.72,925.31,1029.27,79,250,81.9,24872.91,184753,190160720.31,2.04
TSL-PART-02256,Supplier-453,577.78,502.98,479.01,23,100,91.9,2794.37,72612,34781874.12,17.09
TSL-PART-02257,Supplier-480,102.12,91.44,93.56,103,50,70.5,7330.61,10060,941213.6,8.38
TSL-PART-02258,Supplier-077,266.05,249.38,255.64,18,100,74.3,4389.88,189951,48559073.64,3.91
TSL-PART-02259,Supplier-225,422.84,398.29,355.97,19,100,77.2,21065.16,97652,34761182.44,15.81
TSL-PART-02260,Supplier-134,1057.95,952.3,939.71,52,500,89.2,2659.88,184085,172986515.35,11.18
TSL-PART-02261,Supplier-108,244.85,215.64,241.59,115,500,85.6,19099.23,19203,4639252.77,1.33
TSL-PART-02262,Supplier-130,846.1,788.71,744.14,71,500,87.2,12108.28,155586,115777766.04,12.05
TSL-PART-02263,Supplier-308,1019.77,891.77,1014.17,46,100,82.7,21515.08,8433,8552495.61,0.55
TSL-PART-02264,Supplier-143,617.92,540.9,609.12,114,500,92.2,2497.88,97452,59359962.24,1.42
TSL-PART-02265,Supplier-233,740.74,647.77,680.29,92,250,73.3,3637.1,10052,6838275.08,8.16
TSL-PART-02266,Supplier-166,649.89,611.73,543.12,80,50,83.1,21360.46,24373,13237463.76,16.43
TSL-PART-02267,Supplier-355,914.88,864.39,760.07,54,250,91.1,12813.03,49043,37276113.01,16.92
TSL-PART-02268,Supplier-425,629.74,546.04,576.35,63,250,81.6,7752.33,80632,46472253.2,8.48
TSL-PART-02269,Supplier-065,1131.56,1039.78,981.13,44,500,80.5,7557.55,119621,117363751.73,13.29
TSL-PART-02270,Supplier-243,1038.9,921.13,1010.99,55,500,84.0,9991.47,40081,40521490.19,2.69
TSL-PART-02271,Supplier-421,901.22,823.98,864.42,46,100,70.8,12444.51,196674,170008939.08,4.08
TSL-PART-02272,Supplier-195,402.19,381.87,398.42,114,50,92.1,1342.5,122418,48773779.56,0.94
TSL-PART-02273,Supplier-294,725.7,687.88,596.98,58,100,91.5,1190.23,155008,92536675.84,17.74
TSL-PART-02274,Supplier-229,158.74,136.79,144.66,38,250,94.3,13048.81,78944,11420039.04,8.87
TSL-PART-02275,Supplier-010,478.76,437.25,438.54,19,100,74.0,7376.44,43069,18887479.26,8.4
TSL-PART-02276,Supplier-492,652.12,566.66,579.66,71,100,93.0,14144.89,71710,41567418.6,11.11
TSL-PART-02277,Supplier-354,419.19,374.68,394.94,116,100,91.9,20881.55,29052,11473796.88,5.78
TSL-PART-02278,Supplier-056,113.98,105.24,103.38,94,250,95.9,7166.18,186426,19272719.88,9.3
TSL-PART-02279,Supplier-098,378.66,354.24,358.74,42,500,73.2,15957.68,175371,62912592.54,5.26
TSL-PART-02280,Supplier-314,1107.41,948.19,1041.98,92,50,93.6,13474.51,57447,59858625.06,5.91
TSL-PART-02281,Supplier-266,733.27,670.54,628.88,48,250,81.1,6481.87,22678,14261740.64,14.24
TSL-PART-02282,Supplier-050,239.73,215.86,219.57,18,50,72.4,15818.43,159771,35080918.47,8.41
TSL-PART-02283,Supplier-128,956.14,834.74,910.23,88,500,93.4,23758.86,97408,88663683.84,4.8
TSL-PART-02284,Supplier-342,1087.52,1004.99,1045.45,91,250,92.5,20014.5,32306,33774307.7,3.87
TSL-PART-02285,Supplier-115,673.27,580.18,635.28,100,100,88.0,1490.93,173013,109911698.64,5.64
TSL-PART-02286,Supplier-226,522.04,479.99,436.35,74,500,83.9,5418.84,114985,50173704.75,16.41
TSL-PART-02287,Supplier-482,435.3,411.88,412.38,73,500,78.0,8630.77,40550,16722009.0,5.27
TSL-PART-02288,Supplier-425,202.05,191.34,180.19,8,1000,97.1,20888.76,150587,27134271.53,10.82
TSL-PART-02289,Supplier-398,71.07,60.98,66.91,74,500,90.7,15506.23,10900,729319.0,5.85
TSL-PART-02290,Supplier-473,263.84,246.3,220.85,74,50,82.7,16120.0,183494,40524649.9,16.29
TSL-PART-02291,Supplier-471,582.79,546.57,544.32,14,500,81.4,13853.46,197298,107393247.36,6.6
TSL-PART-02292,Supplier-361,66.78,58.64,66.02,80,50,89.5,5365.88,16745,1105504.9,1.14
TSL-PART-02293,Supplier-322,1175.11,1051.16,1147.78,61,500,81.3,3155.93,336,385654.08,2.33
TSL-PART-02294,Supplier-418,835.7,740.11,787.51,99,1000,76.6,4978.61,42840,33736928.4,5.77
TSL-PART-02295,Supplier-355,415.51,390.78,385.95,39,1000,85.1,12895.99,144197,55652832.15,7.11
TSL-PART-02296,Supplier-314,516.69,445.81,442.73,100,250,91.7,18184.87,167057,73961145.61,14.31
TSL-PART-02297,Supplier-024,1186.45,1059.71,1173.99,28,1000,97.5,24188.9,70509,82776860.91,1.05
TSL-PART-02298,Supplier-080,427.52,385.21,400.53,62,1000,77.8,24795.8,15363,6153342.39,6.31
TSL-PART-02299,Supplier-469,188.67,170.96,154.87,64,500,80.3,1621.78,101962,15790854.94,17.91
TSL-PART-02300,Supplier-081,524.84,493.97,467.47,34,100,73.2,24675.55,133153,62245032.91,10.93
TSL-PART-02301,Supplier-096,242.47,216.56,231.32,35,100,94.7,9038.22,87169,20163933.08,4.6
TSL-PART-02302,Supplier-398,707.34,639.1,643.75,54,50,88.7,24887.91,83758,53919212.5,8.99
TSL-PART-02303,Supplier-348,459.98,436.98,454.84,70,100,93.3,17609.6,79634,36220728.56,1.12
TSL-PART-02304,Supplier-225,320.73,273.02,316.91,43,250,72.0,19927.26,149426,47354593.66,1.19
TSL-PART-02305,Supplier-199,354.97,302.7,298.05,114,50,82.6,21363.23,91318,27217329.9,16.04
TSL-PART-02306,Supplier-447,1154.76,1034.54,1012.81,19,250,93.7,4107.57,195798,198306172.38,12.29
TSL-PART-02307,Supplier-398,455.63,418.7,440.94,76,100,74.0,10800.68,4704,2074181.76,3.22
TSL-PART-02308,Supplier-006,1126.01,978.77,1038.88,99,100,86.2,6594.5,54805,56935818.4,7.74
TSL-PART-02309,Supplier-011,664.49,569.46,655.98,85,50,84.8,2727.61,4440,2912551.2,1.28
TSL-PART-02310,Supplier-411,677.67,579.82,559.92,73,50,70.0,4847.09,11107,6219031.44,17.38
TSL-PART-02311,Supplier-310,105.61,99.24,101.17,9,250,79.0,1733.78,85949,8695460.33,4.2
TSL-PART-02312,Supplier-090,1172.87,1098.85,1042.99,80,50,83.1,9638.96,62709,65404859.91,11.07
TSL-PART-02313,Supplier-437,631.82,563.17,599.73,70,250,95.0,5443.34,122584,73517302.32,5.08
TSL-PART-02314,Supplier-226,1022.63,943.58,970.93,65,500,86.3,11444.9,41786,40571280.98,5.06
TSL-PART-02315,Supplier-281,827.8,742.66,795.71,53,500,77.0,10720.18,169666,135004932.86,3.88
TSL-PART-02316,Supplier-420,587.12,502.77,531.16,102,100,76.9,15138.53,111223,59077208.68,9.53
TSL-PART-02317,Supplier-402,830.21,773.33,739.2,8,500,95.2,23973.36,176950,130801440.0,10.96
TSL-PART-02318,Supplier-499,136.39,127.42,112.6,67,250,84.3,23851.23,183321,20641944.6,17.44
TSL-PART-02319,Supplier-092,74.26,65.94,68.54,61,50,95.5,21990.89,126927,8699576.58,7.7
TSL-PART-02320,Supplier-312,429.52,402.24,396.31,23,100,89.8,6861.66,132,52312.92,7.73
TSL-PART-02321,Supplier-010,233.22,214.7,230.08,92,100,83.2,22146.89,117248,26976419.84,1.35
TSL-PART-02322,Supplier-356,1062.88,945.15,1052.09,64,1000,96.9,1555.63,122463,128842097.67,1.02
TSL-PART-02323,Supplier-435,363.76,311.89,354.87,49,250,72.8,16293.61,89950,31920556.5,2.44
